EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,Coef_Var_PE,Coef_Var_LNE,Var_Prop_PE,Var_Prop_LNE,Autocorr_PE,Autocorr_LNE,Razon_LNE_PE,PE,LNE,TC_LNE_2019,NUM_SECC_RUR,Area_Km2,Densidad_LNE
20,OAXACA,244,SAN MARTIN TOXPALAN,0.003930564808453016,0.0019555183603188514,0.025326818269959982,0.02843175805305147,0.9922212037001833,0.39238368208292507,0.9873574075919814,2681.0,2641.0,0.07883986928104575,1,20.938162125999998,126.13332460161504
20,OAXACA,420,SANTA MARIA JALTIANGUIS,0.002220752260002881,0.002914541622275004,0.01832550702746921,0.022126284962869468,0.5773502691896257,0.7777777777777777,0.9792945939877806,442.0,436.0,0.05060240963855422,0,1.671075562,260.9098055854401
20,OAXACA,230,SAN LORENZO VICTORIA,0.0008256599634904384,0.002136218355150134,0.010893318238326403,0.038922636857785124,-0.5,-0.3076923076923077,0.9735573265774198,766.0,761.0,0.11094890510948906,1,0.6451104780000001,1179.642907613725
20,OAXACA,195,SAN JUAN DEL RIO,0.008643022950545287,0.006732543427321301,0.039763147548188583,0.04528776500978564,0.9580857408669591,0.17962341013813077,0.9857400281495976,1071.0,1059.0,0.14362850971922247,0,0.537270656,1971.073588653239
20,OAXACA,89,SAN ANDRES IXTLAHUACA,0.0055831919903599906,0.006615192415533698,0.01907486289320199,0.016955951374792538,0.9575175804338618,-0.3241953721079122,0.9883901795073946,1297.0,1269.0,0.04702970297029703,0,3.508507108,361.69229844410506
20,OAXACA,321,SAN PEDRO OCOTEPEC,0.007989612778559557,0.01608187134502924,0.02456940805571903,0.035575884690710234,0.6104825198228538,0.7412045109037902,0.9742246666366047,1400.0,1387.0,0.09298660362490149,0,2.619342558,529.5221870708825
20,OAXACA,346,SAN SEBASTIAN TEITIPAC,0.005945412438654501,0.0061360042281501615,0.027012486859440903,0.031213532319192945,0.9459886216872849,0.7397296803562774,0.9908533417106034,1682.0,1668.0,0.09305373525557012,0,6.448453765,258.66666037885443
20,OAXACA,514,SANTO DOMINGO ROAYAGA,0.0007661838419715917,0.0012791813239526704,0.04182196129477578,0.04774036062523078,-0.3333333333333333,-0.0909090909090909,0.971905431749989,640.0,626.0,0.0924956369982548,0,0.338353838,1850.1341781735603
20,OAXACA,340,SAN SEBASTIAN ABASOLO,0.004091129688542085,0.0027129987450666333,0.023992218975273063,0.02358259092387033,0.915620376107523,0.44394139454419446,0.9883632252598963,1511.0,1487.0,0.06062767475035663,0,6.249705392,237.93121543032248
20,OAXACA,178,SAN JUAN BAUTISTA LO DE SOTO,0.0027457539021569543,0.003552696503329408,0.00915208858263366,0.014132335880167305,0.9263541682793718,0.9633401221995926,0.9668377479733093,1929.0,1875.0,0.011872638963842417,0,8.036112339,233.32177561785076
20,OAXACA,341,SAN SEBASTIAN COATLAN,0.00115459495580352,0.005546531783983477,0.013019130717104128,0.01574322264486896,0.5940280741424203,0.8492985809360244,0.9838143060148857,1943.0,1896.0,0.014446227929373997,1,157.214996516,12.05991821401746
20,OAXACA,433,SANTA MARIA TEMAXCALAPA,0.002062655670768435,0.0014395876661752638,0.009134888069708505,0.033387242818663954,-0.25482359571881275,-0.7181848464596079,0.9615945372148138,727.0,709.0,0.1043613707165109,0,0.294584213,2406.7820633687525
20,OAXACA,408,SANTA MARIA COYOTEPEC,0.004538333397534191,0.0045747240943804016,0.018769157356376662,0.020283052990600667,0.8513686537743805,0.5953509956748669,0.9849309190675507,2326.0,2284.0,0.051081454210768526,0,4.378597833,521.6281757566933
20,OAXACA,289,SAN PABLO COATLAN,0.0024684085745417888,0.007233364793910308,0.010206629685929093,0.009831587748318554,0.6680426571226851,-0.21326071548540454,0.9827500233408656,2960.0,2855.0,0.005635787249031349,2,144.339706127,19.779727121572318
20,OAXACA,115,SAN BARTOLOME AYAUTLA,0.001739967999023349,0.003982735802206483,0.021145614576855678,0.03162725763868838,0.8556181428781676,0.3790458392982629,0.9731355422324705,2822.0,2797.0,0.042101341281669154,1,7.685286368,363.9421963046361
20,OAXACA,426,SANTA MARIA PAPALO,0.002588880762001527,0.0037373187671245127,0.010527215715007003,0.024615026502536445,0.11467707700936444,0.7440703532870261,0.9806798089815434,1488.0,1462.0,0.04131054131054131,0,1.061005125,1377.938678665666
20,OAXACA,129,SAN DIONISIO OCOTLAN,0.009259085008320468,0.010983268907804261,0.01933274872914097,0.0187322682578002,0.8666666666666668,-0.3248236550111609,0.9859461484337996,989.0,971.0,0.05773420479302832,0,2.25281539,431.0162316495894
