EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,NUM_SECC_RUR,LNE,Densidad_LNE,Razon_LNE_PE,TC_LNE_2019,Coef_Var_LNE,Var_Prop_LNE,Autocorr_LNE,CP1 (ICE principal),CP2 (segundo ICE),CP3 (tercer ICE),CP4,CP5,CP6,CP7,Estrato,Atipicidad
21,PUEBLA,115,PUEBLA,3,1279745.0,4191.464556154379,0.9892250167642148,-0.0071368500105512,0.0028340282404606,0.0166464308221663,0.0368791043913725,-7.773965614139899,4.819993407310254,-0.3367356311051551,1.888367664642944,2.845506329440087,-0.3343383628746891,6.429380722252317,G3,Tipica
21,PUEBLA,84,IXCAQUIXTLA,1,5941.0,860.035624386658,0.9894070009044672,0.0165982203969883,0.0029836092242448,0.0128255631552968,-0.2666296978267817,-0.4439720573097168,-0.9618055967127724,-1.5442698831768795,-0.3250237265227493,0.1938794141951813,0.1327926086152267,0.1102967865152234,G2,Tipica
21,PUEBLA,163,TEPEACA,5,55294.0,938.2867269180442,0.9917526478537888,-0.004339605654092,0.0049396106378558,0.0197938331898681,0.8572152990519991,-0.4944302903104581,-0.3798974922201452,-0.6704284154034019,1.6794017774172316,-0.8416520921295582,-0.28663203950738,0.1932152288212127,G2,Tipica
21,PUEBLA,65,FRANCISCO Z. MENA,7,12668.0,1696.179767723694,0.9880832598454716,-7.893282816323308e-05,0.006340922292326,0.0190659625000937,0.7273136710973693,-0.1077055951802277,-0.0074386459353414,-0.7601365805956466,1.4312936905465177,-0.3633002076224524,-0.3687935485479541,-0.4244405244358882,G2,Tipica
21,PUEBLA,197,XICOTEPEC,10,55559.0,723.9878183490941,0.9918448304062508,-0.0036583397593386,0.0027400439541735,0.0136914213879324,0.8639891046595545,-0.757107674606426,-0.7740399956029561,-0.2810393403295852,1.579941889394336,-0.7525845006868624,-0.5679183737595227,0.1337423944723182,G2,Tipica
21,PUEBLA,194,VENUSTIANO CARRANZA,5,20319.0,2840.5226325555777,0.9902787525682646,-0.0248128239585333,0.0040344813227739,0.0232880005911545,-0.0832256275973662,-1.1506943048468865,-0.5320750153474004,-2.07817280295442,0.7128626556517407,0.2918503751011675,-0.2860524782929242,-0.6953775736617929,G2,Tipica
21,PUEBLA,111,PALMAR DE BRAVO,4,30206.0,833.7810580415015,0.9869380610732488,0.012435059493883,0.0098507158101079,0.0200146842890661,0.9510470345923764,0.6427419173716199,0.469303032825873,-0.5041761475402758,1.784166838647573,-0.4474359790863591,0.035403515487857,0.0518449654515907,G2,Tipica
21,PUEBLA,183,TLAOLA,7,14426.0,455.1760445824193,0.9899831733334888,0.0004854705596782,0.0067542620109956,0.012330130676561,0.712577443840123,0.0980603659596077,-0.4908972149555988,-0.655105495793573,1.587854552617236,-0.4169252676837429,-0.0582372931423084,0.0367070494849322,G2,Tipica
21,PUEBLA,94,JUAN N. MENDEZ,2,3853.0,625.7430749766635,0.9869134758625676,-0.0007780082987551,0.0077318791950065,0.0223200056439851,0.804517539332384,0.5716595207342836,-0.0048680765737278,-0.8832479743948802,1.5394881132150848,-0.4819331461752515,-0.3263299346582244,0.0708986035935522,G2,Tipica
21,PUEBLA,185,TLAPANALA,2,6648.0,895.2300906596403,0.9854125284436936,-0.0190349712262062,0.0068673724954649,0.0335488661335367,0.5015470238308896,0.3707049790556406,-0.1693233904252391,-1.4244674388342191,1.347198542943511,0.0314390076244723,-0.6382111484753191,0.0042530198438547,G2,Tipica
21,PUEBLA,44,CUETZALAN DEL PROGRESO,16,32395.0,228.44474800145264,0.9864057323339744,0.0120274914089347,0.0048787250840595,0.0122851516225912,0.2267287605234806,-0.1168457030026553,-0.8277333178947327,-0.2735678651339434,0.7937053025769133,0.759863981289388,-0.2359812647527858,-0.0430588391509322,G2,Tipica
21,PUEBLA,80,HUITZILAN DE SERDAN,0,9885.0,4957.974744006435,0.986443664193122,0.0260535603072451,0.00833710211116,0.0179180483960364,0.7704728997704994,-0.4032277410170797,1.6867672989095264,-1.1333158467148217,0.8724537429235572,-0.7560036854937457,-0.0902847943010665,-1.4312345797092545,G1,Tipica
21,PUEBLA,169,TEPEYAHUALCO,5,12244.0,1122.610438333266,0.9847429274583862,-0.0069748580697485,0.0076615905499791,0.0249730604966868,0.9535178416682428,0.5375249125782696,0.2895436489806451,-0.6976999589072924,1.7653903738621284,-0.3270667378490444,-0.7391739919118525,-0.1641722750017364,G2,Tipica
21,PUEBLA,79,HUEYTLALPAN,1,4170.0,2886.653998136792,0.988971538033416,0.0087082728592162,0.0045803653202523,0.0096792068729263,0.5717289138485344,-0.5398095506404273,0.2416239529368956,-1.1908793707040488,0.7558370869804382,-0.7445732982384493,-0.3669126940545771,-0.6823581773531282,G1,Tipica
21,PUEBLA,191,TULCINGO,4,7333.0,883.7188941805925,0.9818831300802824,-0.0225273260463876,0.0063818564363674,0.0288044698683721,-0.2528644966662088,0.323679991617154,-0.4457313452301532,-1.9991977095867837,0.4513586375785051,1.3093341478950653,-0.6435123599511344,-0.0362427404938442,G2,Tipica
21,PUEBLA,202,XOCHITLAN DE VICENTE SUAREZ,0,8721.0,3094.128108182469,0.9833576536903542,0.0270875044164409,0.0057384577514654,0.0190020477814957,0.82160319878382,0.1055772166568136,1.1057056328407835,-0.7084577658201372,0.592698350191905,-0.657728896713214,-0.73708362150135,-0.708225629895274,G1,Tipica
21,PUEBLA,176,TLACOTEPEC DE BENITO JUAREZ,9,35190.0,628.181361064649,0.9882279743101482,-0.0033984706881903,0.0036379683438582,0.0173778407764195,0.0463477530193649,-0.4813596989575096,-0.9548313387184484,-1.0813358804921556,0.601899054216401,0.4915279250188872,-0.3088640900028319,0.08276294566922,G2,Tipica
21,PUEBLA,203,XOCHITLAN TODOS SANTOS,1,4658.0,857.0149401852467,0.9851361770549664,0.0049622437971952,0.007947358823065,0.0174255228613671,0.7549405305229889,0.6923664810560473,0.2528396377654875,-0.9025436963519444,1.309674203769135,-0.347809349053746,-0.3915681874188593,0.0248323539816534,G2,Tipica
21,PUEBLA,89,JOLALPAN,3,9128.0,1713.9745321985122,0.9829868482913484,-0.0162733053130725,0.0092809885704882,0.0371859611405194,0.8373978938986676,0.6743374229897833,0.6616602318095121,-1.166294269462427,1.8106478278414373,-0.0296243106444267,-0.754469014621064,-0.3532883967192566,G2,Tipica
21,PUEBLA,99,MIXTLA,0,1757.0,402.2308631148796,0.9812420455481322,0.0074541284403669,0.0017077469474466,0.0113803959060907,-0.6483527187784862,0.1036079766780823,-0.9091891367852056,-1.881118707782973,-1.0643858337101717,1.23649641940084,-0.7549889412513561,0.3213030802681837,G2,Tipica
21,PUEBLA,38,COYOTEPEC,2,1937.0,273.6078554363998,0.984853432660803,-0.0092071611253196,0.004847415221971,0.0230361806216494,-0.0490063126014253,0.2595578339478029,-0.7567640490802868,-1.6295874961591006,0.3839960554331235,0.5900262070925316,-0.5019499163355041,0.2429240127127927,G2,Tipica
21,PUEBLA,9,AHUEHUETITLA,0,1741.0,484.99464388044646,0.98557956300824,-0.0428807036833424,0.0032892189572716,0.0315569886045242,-0.3584854612615323,-0.1721707643629971,-1.22691081027718,-2.527588473397782,0.3992322135238955,0.8645358287800787,-0.8566001817758104,0.2544682944093508,G2,Atípica en tercer ICE
21,PUEBLA,153,TECAMACHALCO,2,53857.0,1307.1898482410288,0.992003203236286,-0.0055761738584538,0.0041767356527875,0.018735845672601,0.7608273875819115,-0.6598661725229553,-0.3399354496346689,-0.961568618656828,1.431280859409297,-0.9447825285084864,-0.3368250738470706,0.1630297384621091,G2,Tipica
21,PUEBLA,175,TILAPA,2,6733.0,895.0791595173405,0.9904269211920704,-0.0206545454545454,0.0075674269710858,0.0288978931568707,0.8269210898468861,0.1313498563664764,-0.2921691423473205,-1.245457915593648,2.000963921894673,-0.7129859340411172,-0.2385914106969494,-0.0155784774938791,G2,Tipica
21,PUEBLA,57,CHILA DE LA SAL,1,1169.0,709.8385044900388,0.9868677548768418,-0.0378600823045267,0.0024708229746273,0.0278406502494409,-0.4229205464598358,-0.439382096045929,-1.3491074265912593,-2.4716306752878685,0.2283708835322933,0.8018568754183296,-0.7432603870752362,0.1448877948458529,G2,Atípica en tercer ICE
21,PUEBLA,159,TEOTLALCO,3,2516.0,894.8080588985823,0.9862031195312227,-0.010228166797797,0.0046771073766356,0.0245002878116318,0.9464491454963844,0.254105008590599,-0.1697447068689653,-0.7590329258593499,1.4999738928519486,-0.7088881473652442,-1.0339683115045473,-0.0284676949323039,G2,Tipica
21,PUEBLA,71,HUATLATLAUCA,4,4892.0,170.33952932741872,0.9810628729850984,-0.0178678980124473,0.0041691055007596,0.0400766416826669,0.5580876221705097,0.636722256824839,-0.3615195854332178,-1.0019499243342158,1.0051451670573304,0.2600043170858432,-1.465701660596001,0.2369066756380542,G2,Tipica
21,PUEBLA,167,TEPEXCO,0,4928.0,1287.2750745378962,0.983617662833484,-0.0020251113811259,0.0065632873736892,0.0191408268672282,0.4617130147425893,0.4664432659428553,0.1900935445696343,-1.3158639817762416,0.854365843228749,0.0118941169892654,-0.6577652503636122,-0.0735897341640165,G2,Tipica
21,PUEBLA,42,CUAUTLANCINGO,0,73886.0,2474.251536592851,0.9855401704475668,0.0225728323299425,0.0066218398695508,0.0175040285761964,0.752838421321237,-0.1816201152711241,1.0163658813055712,-0.749746784796837,0.8874333578594287,-0.4958733421160367,-0.369794961468586,-0.1042345920807387,G1,Tipica
21,PUEBLA,180,TLAHUAPAN,6,28366.0,1085.8852814819193,0.9857411851183522,0.0012353958561293,0.0071323033961865,0.0160929347139809,0.7172582995508149,0.2641214217860241,0.1242401002010101,-0.7048783667673775,1.4116813247140552,-0.1053483731736219,-0.4613350682251333,-0.0786874865799316,G2,Tipica
21,PUEBLA,40,CUAUTEMPAN,2,6758.0,213.5185264318077,0.9860619288264144,-0.0095266012018173,0.0063459564017304,0.0198155508135163,-0.1944073459192026,0.2577132588952285,-0.7841010515341125,-1.8273050802786364,0.4514733057836269,0.7767717191338722,-0.0774692814434191,0.2724846177071586,G2,Tipica
21,PUEBLA,162,TEPATLAXCO DE HIDALGO,0,11954.0,1708.8613938344945,0.9843571386872744,0.0028523489932885,0.0063768027644198,0.022651905460857,0.6362769325093011,0.3095420556722549,0.4068428192806166,-1.124226822814771,0.9623411986741092,-0.294612621443989,-0.6701354490174283,-0.187240456823905,G2,Tipica
21,PUEBLA,174,TIANGUISMANALCO,3,8247.0,802.6782603348679,0.990975801390183,-0.0002424536307431,0.0064204334457639,0.0183919845792977,0.6735600029136756,-0.0164897759938636,-0.4283614522063031,-0.9682612035203544,1.438935909326072,-0.6815628697180359,-0.0017931614414302,0.0126782922254648,G2,Tipica
21,PUEBLA,142,SAN PEDRO YELOIXTLAHUACA,1,2799.0,488.3991701975606,0.9885124005597028,-0.0106044538706256,0.0038369871383938,0.0187834212928647,0.8639366597636027,0.0997302272365381,-0.5308723125609297,-0.9011627302839186,1.3917265111213086,-0.9180704364548395,-0.8531865404946823,0.2022961577288833,G2,Tipica
21,PUEBLA,214,ZINACATEPEC,0,11402.0,1952.1901399199887,0.98833837902172,-0.0200257842715943,0.0044817877828644,0.027246002229788,0.753410485770715,-0.2980159278845362,-0.0629268099766544,-1.390623097052984,1.4050717546698943,-0.7768815848386779,-0.8691317744147677,-0.261644652831894,G2,Tipica
21,PUEBLA,36,COXCATLAN,5,14599.0,187.36953218043007,0.9900241796616446,-0.0124467293512818,0.002694770253978,0.020333516910379,0.0184905113942656,-0.4617121743014971,-1.357449359359082,-1.426140925769511,0.5850376061885704,0.150828956611964,-0.3356417830610914,0.2708215252899005,G2,Tipica
21,PUEBLA,101,NAUPAN,4,6705.0,1706.542330328953,0.9905893632647438,-0.0069609004739336,0.005820229852257,0.0117565279836046,0.8732627230705864,-0.254710651217074,-0.1416694027140838,-0.9185762771776812,1.662327298764699,-0.8944650996153586,-0.3562863596184845,-0.3588256454369691,G2,Tipica
21,PUEBLA,213,ZIHUATEUTLA,6,9476.0,1899.6819804863849,0.9913170323767488,0.0006335797254487,0.0028853971561788,0.010308246579315,0.7356857798585644,-0.7316987852554674,-0.4636363758562454,-0.743702283083286,1.1538981078346715,-0.9096447205985084,-0.518785702570256,-0.4387511919515259,G2,Tipica
21,PUEBLA,77,HUEYAPAN,4,8403.0,1136.8771159599366,0.9886667272614904,0.0043026174256005,0.003219761521114,0.0163833608488871,0.7108306361779576,-0.2344577227267611,-0.4299531555450888,-0.7004207452367613,0.9798214799712414,-0.7268931719332781,-0.6687193876151949,-0.0952414587434925,G2,Tipica
21,PUEBLA,55,CHIGNAUTLA,5,21482.0,1372.77721376301,0.9921054489864626,-0.0050023158869847,0.0042875154603448,0.0189296968316297,0.6521056529005926,-0.5994557035038395,-0.5682835554774285,-0.9460998223155416,1.351832103366842,-0.7553404659300992,-0.2384584066982496,-0.1584968530248993,G2,Tipica
21,PUEBLA,186,TLATLAUQUITEPEC,16,37809.0,218.02751981116737,0.987790041566092,0.0004763038818766,0.0055463895341631,0.0210612387312925,0.7669397971003653,-0.0525904163906525,-0.6359682009359781,0.0095950456886149,1.6933992761131322,0.1018511060229615,-0.4691671431719729,-0.0254509350225566,G2,Tipica
21,PUEBLA,204,YAONAHUAC,2,5613.0,1147.7251559961685,0.9880022955579592,0.0106229744328411,0.0048706325328224,0.0155215590208037,0.973683923147564,0.1353121630305913,-0.004990637596584,-0.521262138348651,1.2542364126732914,-1.0204350060204932,-0.5994885130554966,-0.0726239669696965,G2,Tipica
21,PUEBLA,161,TEPANGO DE RODRIGUEZ,0,2929.0,1287.1182429428195,0.98279089866966,0.0020526855969893,0.0096299257481783,0.0158297035267313,0.7939728181255626,0.9681297378560167,0.7268425397194228,-1.0472620552854863,1.4349227765409551,-0.1602575183781912,-0.4744662789397891,-0.1321175204797611,G2,Tipica
21,PUEBLA,5,ACTEOPAN,1,2230.0,1007.1867762739166,0.9886905667308844,-0.0441491641663094,0.0057356632487623,0.0364231345278051,0.3340690955742981,-0.1255713171641083,-0.7173868173288248,-2.0490792491984746,1.5501471801138829,-0.042439695512228,-0.65081187578035,-0.0173710204617589,G2,Tipica
21,PUEBLA,112,PANTEPEC,6,13882.0,492.1784785049554,0.99040457984534,-0.0040892460004304,0.0081866454477575,0.01930238775447,0.9067789734340496,0.2664992532027131,-0.281013602071263,-0.6636852282011483,2.0120547402351603,-0.626438600739818,0.0088600407103955,0.0303117186248806,G2,Tipica
21,PUEBLA,76,HUEJOTZINGO,6,55668.0,1253.0216674739838,0.9887969044629108,0.020307917888563,0.0065294716596532,0.0168343671332928,0.8246118474176227,-0.1350379695368268,0.1971870859963006,-0.3157217191811255,1.3067445729948284,-0.5485880420179677,-0.0712054607035394,0.028138364114376,G2,Tipica
21,PUEBLA,149,SANTIAGO MIAHUATLAN,1,17853.0,1264.8258369190287,0.98806746123621,0.0143173683313448,0.0064309713341201,0.0154599613751146,0.6541592514224022,0.124247774184304,0.0966265573046814,-0.8689982994724087,1.006869664360442,-0.5830430621681915,-0.13602346947225,-0.026869277133334,G2,Tipica
21,PUEBLA,2,ACATENO,6,6818.0,53.32284012334159,0.9854408891214246,-0.0110240789091964,0.0041741216676878,0.0191611965716684,0.2444285882414726,0.1893112436373696,-0.8683393721641799,-1.1237772771824208,0.7958795982929646,0.3616034753395661,-0.7264598208543896,0.2214975011608287,G2,Tipica
21,PUEBLA,25,AYOTOXCO DE GUERRERO,2,5939.0,1207.6052229481809,0.9845156686004592,0.0140003414717432,0.0074838077332742,0.0167004231621508,0.2773467388155438,0.4557975874679459,0.1498317223351342,-1.1644384748963288,0.5881842915525095,0.2448120321686019,-0.1273404712838929,-0.1177082451789754,G2,Tipica
21,PUEBLA,193,TZICATLACOYAN,3,4952.0,328.30058433416167,0.9850107117868862,-0.0213438735177865,0.0063175798809379,0.0345506987723721,0.5198381244449052,0.4871536280573407,-0.4082522300848806,-1.2981198404645111,1.3781004503192826,0.0854204449640867,-0.7768681050170049,0.1773495249462155,G2,Tipica
21,PUEBLA,160,TEPANCO DE LOPEZ,1,15503.0,438.26860149568375,0.9896935454739998,0.0148599109714584,0.0042963360482909,0.0114690776278178,0.582296979903987,-0.0114621316872086,-0.5171021620190894,-0.7757499913111535,0.7953577399693024,-0.729015246835557,-0.1880538966942851,0.2942176069136074,G2,Tipica
21,PUEBLA,52,CHIETLA,7,27003.0,1871.948904350847,0.9853261619094794,-0.0261819755490641,0.0064615033454355,0.0329040537917703,0.8580584355171289,-0.0294637639751723,0.1983597294947387,-1.0152145575319993,1.902778860336153,-0.1477498995868382,-1.03192629939686,-0.4056689014958545,G2,Tipica
21,PUEBLA,88,JALPAN,5,9066.0,309.1535001989424,0.9882950318256872,-0.0134929270946681,0.0039233562632483,0.0141469613085718,0.4589309358431969,-0.068144749512553,-0.878307615658468,-1.0770285026549886,1.121119908869574,-0.1827519798929262,-0.6350010175124235,0.1720189518700807,G2,Tipica
21,PUEBLA,87,IZUCAR DE MATAMOROS,5,57468.0,2505.519251526623,0.9904332861037892,-0.0152169442730824,0.0050730743522654,0.0247954372963594,0.7247768775522494,-0.8758900090301159,0.0825095306693112,-1.1349532359521393,1.603423127736864,-0.5798246807273801,-0.499776113807475,-0.3728519858554268,G1,Tipica
21,PUEBLA,178,TLACUILOTEPEC,9,11670.0,150.68097122919534,0.987282729756442,0.0006859886811867,0.0038616498618747,0.008483841542074,0.8778709974471782,0.1353184884965525,-0.6357802177729255,-0.2154253720930977,1.4035835767195917,-0.4798415122499938,-0.832980961357629,0.1073123188876765,G2,Tipica
21,PUEBLA,170,TEPEYAHUALCO DE CUAUHTEMOC,0,2732.0,909.5706164887658,0.9810033870230422,0.0182631382780469,0.0078458986849112,0.0266305569321727,0.8587091168921387,1.1039766825966846,0.7123073165937711,-0.5990437454686613,0.9970485666045356,-0.2643078197956617,-0.7479738326613051,0.0349782146059299,G2,Tipica
21,PUEBLA,172,TETELES DE AVILA CASTILLO,0,4432.0,789.3052297169532,0.9874679334921332,0.0121032199132221,0.0019036818070554,0.0161775638271298,0.0450432096251478,-0.2666926683837754,-0.7922454990165255,-1.3064873379844508,-0.1366484388898773,-0.1213189832843922,-0.4662070653953919,0.175848905220412,G2,Tipica
21,PUEBLA,155,TEHUACAN,4,220350.0,1265.8029104540922,0.9899744568121824,0.0059668649534566,0.0036214139567674,0.0131442875711709,0.736999754931784,-1.3908690957019536,0.3772027765146552,-0.4354082362063887,1.3430410224735243,-0.3600614032660867,-0.4532390477659951,1.117804524762278,G1,Tipica
21,PUEBLA,157,TENAMPULCO,6,5197.0,892.0312472280916,0.9884046334381154,-0.0140390817681654,0.0025200966461935,0.0201789103783401,-0.9063704285379098,-0.8002904895607028,-1.6032957718694267,-2.319601889829419,-0.4840107330821743,1.3921237967744406,0.005520780473242,-0.0652235275859421,G2,Tipica
21,PUEBLA,104,NICOLAS BRAVO,1,4618.0,496.16649741354456,0.987131773603772,-0.0083744900150311,0.0058628763495435,0.0218079609636538,0.6803548669766762,0.3535286970955136,-0.321996733454181,-1.0887219136609996,1.3208030683463396,-0.4675189592654933,-0.5738836856339893,0.1851785264713754,G2,Tipica
21,PUEBLA,136,SAN MIGUEL IXITLAN,0,467.0,228.01640408406612,0.989132481350251,-0.01890756302521,0.0041997252340903,0.015815624790053,-0.7346969999683856,-0.3385647723276429,-1.515554895555549,-2.555338500820012,-0.137826409805856,0.9897257683946408,0.1651469965835755,0.3306344801865118,G2,Atípica en tercer ICE
21,PUEBLA,109,ORIENTAL,2,11893.0,4184.071503783017,0.9807944715539136,0.0198953777549095,0.0063568237951045,0.0180046195623778,0.8389356840970532,0.0158665735209168,1.6066721350358115,-0.8111283588846011,0.691899331615293,-0.3493442195419207,-1.04473030452266,-1.1674125696412516,G1,Tipica
21,PUEBLA,188,TOCHIMILCO,7,12640.0,753.4001358956581,0.9910601088654744,-0.0225796473863284,0.0040735336363189,0.0255674689117099,0.7835897855109747,-0.376662619122514,-0.843270003348414,-0.9054503781397988,1.7778630499777544,-0.6637463524955712,-0.6453834189232446,-0.0498200277583943,G2,Tipica
21,PUEBLA,43,CUAYUCA DE ANDRADE,3,2753.0,394.0383626277476,0.9832848171203364,0.0058458165875045,0.0062005220889349,0.0208430278146656,0.7792418858874294,0.7719944461417969,0.0365219619577026,-0.6160229727781041,1.1286499032388777,-0.2318228071400251,-0.8169383197023619,0.1431999912743404,G2,Tipica
21,PUEBLA,75,HUEHUETLAN EL GRANDE,3,4851.0,438.5153993736192,0.987236946479732,-0.024140012070006,0.0145873622229387,0.0426607509021229,0.6900130097389607,1.1547394562510602,0.3021345150136543,-1.5298558001418716,2.572403812897178,0.2160485408593961,0.4684898810927346,0.01171343456597,G2,Tipica
21,PUEBLA,206,ZACAPALA,2,3218.0,649.2101305157581,0.98862920734543,-0.0304308526664658,0.007151499938117,0.0329758207120405,0.6105625108726636,0.2210625521241491,-0.4772552255925165,-1.5320870672849132,1.816198721495516,-0.2849806381111664,-0.4575153460178996,0.064206643804445,G2,Tipica
21,PUEBLA,48,CHIAUTLA,9,16281.0,332.035337864688,0.9856168105341118,-0.0096715328467153,0.0078879325857631,0.0219607418813541,0.8880113303038832,0.5756728306307906,-0.1399035482737396,-0.5064110371926199,1.940133179834988,-0.0615154035936225,-0.5776568991026942,0.0109056537623116,G2,Tipica
21,PUEBLA,156,TEHUITZINGO,5,9369.0,568.2776306317944,0.986429275369998,-0.0223312115204007,0.0069986012191151,0.0313434216855933,-0.3404349226742436,0.04561427470088,-0.8691675618819255,-2.069874886870614,0.6478256292767202,1.153969589117086,-0.0150655267649382,0.0445082048515221,G2,Tipica
21,PUEBLA,54,CHIGNAHUAPAN,17,44735.0,1087.238539758887,0.9872248614544126,0.0020383478182958,0.0041450619526837,0.0199077982626713,0.9422407591183422,-0.373048430316869,-0.3464611182095533,0.2122742804494399,1.6769358090051505,-0.1334222770560834,-0.8395919918301535,-0.3206768415161425,G2,Tipica
21,PUEBLA,212,ZAUTLA,9,14050.0,176.6218065122166,0.9823565951965187,0.0086145010768126,0.003985944693801,0.0144226901722367,0.1877677193704264,0.3363511754727175,-0.5779008100448882,-0.6643475579015287,0.3510252496350112,0.7255361927095089,-0.8077446303492937,0.1251222470779792,G2,Tipica
21,PUEBLA,192,TUZAMAPAN DE GALEANA,2,4487.0,2825.9083990401805,0.983680592560218,0.0246631651061886,0.0038825047060914,0.014861858804121,0.4249761933745544,-0.1833033016403169,0.5332178613439557,-0.9158767101162224,0.079388692997556,-0.2105399655372499,-0.7343516939827919,-0.6724468890155018,G1,Tipica
21,PUEBLA,199,XIUTETELCO,6,27309.0,1041.5856285074628,0.9850205176635072,0.0163001004800714,0.0094171897072926,0.016746121226673,0.9893333008892348,0.6999730395172998,0.6136849134437385,-0.287085890582472,1.6749045021856293,-0.3076342276804589,-0.2079912903811879,-0.1024574684955838,G2,Tipica
21,PUEBLA,205,YEHUALTEPEC,2,16867.0,922.9683311937404,0.9882322205010584,0.0085505859842143,0.0064024101764978,0.0181818388025278,0.8496542919102625,0.2287261347489722,0.0108004312856772,-0.6860464761606497,1.352379896839206,-0.7492328329703445,-0.3005432075214376,0.0566806137678947,G2,Tipica
21,PUEBLA,17,ATEMPAN,7,18681.0,925.0217522695164,0.9904640965672408,0.0142244421521255,0.005997952817485,0.0144749465527922,0.9946271318537248,-0.0337093477199395,-0.1862494270223617,-0.2107481578295504,1.5909420580863085,-0.9174254591810026,-0.1415546893706602,-0.1032748953369117,G2,Tipica
22,QUERETARO,11,PEDRO ESCOBEDO,3,52896.0,1463.3986094182028,0.9880004152091972,0.0616144181752498,0.003105708629538,0.0217536659411116,0.4269628695165775,-0.3999360719721891,0.1381965027310404,-0.0925285208802972,-0.2705879660446109,-0.5588879410229705,0.0903455332038399,0.0955094453766826,G1,Tipica
22,QUERETARO,17,TEQUISQUIAPAN,4,53022.0,1539.1427730484772,0.9893932154879372,0.0464799573687015,0.0036618793117938,0.017293107750676,0.8135737762241394,-0.4213320517242094,0.194749049638618,0.0332661902817048,0.5250468368364497,-0.9911324358260528,-0.1062830724661083,0.0182959671621954,G2,Tipica
22,QUERETARO,2,ARROYO SECO,9,10957.0,28.991385996929733,0.98647317389866,0.0294062382562946,0.003562244546374,0.013693178744004,-0.0957530141953031,-0.010474962427802,-0.9728693051253932,-0.6310464621924775,-0.1621211386237785,0.6173471331632195,-0.0122383410284584,0.1671437448395567,G2,Tipica
22,QUERETARO,5,CORREGIDORA,3,145018.0,2629.160458908766,0.9876068950924876,0.0843521239447572,0.0053794648913616,0.0304148456574772,0.8594452835659049,-0.7103461355894749,1.4727271972466398,0.5589763836535343,0.1161454744491612,-0.8538981046377159,0.3395790469028472,0.1805548503942708,G1,Tipica
22,QUERETARO,14,QUERETARO,9,751167.0,2655.664379239743,0.9878323031296876,0.0662503868024426,0.003540427853487,0.0242112179272493,0.6208085715327064,-4.2220456727615385,3.1692631782523857,1.1913771613432569,0.8915894191526758,1.0725542953022518,0.1153561612210515,3.6191937453889778,G1,Atípica en ICE principal
22,QUERETARO,16,SAN JUAN DEL RIO,12,208664.0,830.7271594075988,0.9887288418291929,0.0626225384102216,0.00341079559906,0.0236640686674636,0.8658087339034939,-1.074976323830496,0.5124450197875531,1.0593094140277797,0.698816555851951,-0.3273447042379701,-0.0044501029303876,0.9419016925069555,G1,Tipica
22,QUERETARO,9,LANDA DE MATAMOROS,13,15885.0,48.04288893985348,0.9887232902083009,0.0297549591598599,0.0025776557940984,0.0120666239252579,0.3654741405000066,-0.2515948204391192,-1.049259775524452,0.0225585619303002,0.4180824270479044,0.0134110077330464,-0.1930426965207113,0.0581374445077501,G2,Tipica
22,QUERETARO,8,JALPAN DE SERRA,11,20666.0,26.82000909990811,0.9879379976227908,0.0363052853274496,0.0023105734100339,0.015601924045966,-0.1862218966413246,-0.3483356171613841,-1.2068209044819689,-0.4629052245763805,-0.3814584515399029,0.6170601907621652,0.1066725846170022,0.1751283539429378,G2,Tipica
22,QUERETARO,18,TOLIMAN,11,20173.0,38.50516780311544,0.987949819990745,0.0387209721435559,0.0024371459411419,0.0146007221165994,-0.4353015424035286,-0.4076478817501716,-1.3107440279616465,-0.6622197990076865,-0.6742866538803254,0.9129334989528216,0.3084675530322623,0.1691013222388012,G2,Tipica
22,QUERETARO,12,PEÐAMILLER,13,14291.0,31.687567516975164,0.9883334088904052,0.0286475203339811,0.0021283386718511,0.0111561686211495,-0.1658094518225096,-0.4220742947266925,-1.3654597122597578,-0.4639348523068924,-0.1979555558133814,0.6630434976920682,0.0211547515477831,0.0676440148965292,G2,Tipica
22,QUERETARO,15,SAN JOAQUIN,5,6804.0,29.747959868829327,0.9864473944644708,0.0362473347547974,0.0020809713951912,0.0136703445608673,-0.8055202242178202,-0.2626168529636264,-1.3530354621138,-1.3456041479947631,-1.296367711066307,1.1613555831974338,0.2947900095227621,0.3096723940853094,G2,Tipica
22,QUERETARO,13,PINAL DE AMOLES,15,19476.0,39.04988992534611,0.98784084161969,0.0346916007012697,0.0022736217601822,0.0135969400323551,-0.197171708665087,-0.4246997285129984,-1.3226763405167246,-0.2842460427960454,-0.2774243495928346,0.8261890849514575,0.0833719258594823,0.026636860652624,G2,Tipica
22,QUERETARO,6,EZEQUIEL MONTES,5,30912.0,1050.2165270012028,0.9880268011963736,0.0482197355035605,0.0030174262903533,0.0187761882811074,0.6195235081053306,-0.2080360589847453,-0.1234636420822619,0.0088601083420788,0.1840777840950933,-0.6779600594751932,-0.1838362879110023,0.0457965739635635,G2,Tipica
22,QUERETARO,1,AMEALCO DE BONFIL,29,47411.0,95.18129545083583,0.987736739044387,0.0577618133952077,0.0028315252105053,0.020818401659711,0.3993185276249127,-0.5224576710555099,-1.023572172393267,1.3859085257788533,0.426717038139109,0.753211556774275,0.068807713005093,-0.3208993900269731,G0,Tipica
